file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous21,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous20,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\concurrent\BackgroundInitializer.java,org.apache.commons.lang3.concurrent.BackgroundInitializer$InitializationTask,innerclass,2,2,0,2,3,1,0,2,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,16,1,0,1,1,0,0,0,1,0,1,2,0,0,0,34,18,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\reflect\TypeUtilsTest.java,org.apache.commons.lang3.reflect.AClass,class,7,8,1,7,1,12,0,0,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,6,0,6,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,6,0,0,7,0,12,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestTTSubObject,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5,8,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ClassUtilsTest.java,org.apache.commons.lang3.ClassUtilsTest$11Named,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\ClassUtils.java,org.apache.commons.lang3.ClassUtils$Interfaces,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeEscaper.java,org.apache.commons.lang3.text.translate.UnicodeEscaper,class,3,5,2,3,14,3,1,5,22,0.625,0.25,0.35714287,8,4,6,0,2,0,8,0,0,0,3,0,0,3,0,0,3,0,3,49,8,0,0,0,0,2,10,3,4,3,2,0,0,0,85,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableToLongFunction.java,org.apache.commons.lang3.function.FailableToLongFunction,interface,3,5,2,3,2,1,0,0,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,0,0,0,2,1,1,0,2,0,0,0,1,41,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\Streams.java,org.apache.commons.lang3.Streams,class,4,5,1,4,3,1,0,2,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,89,3,0,0,0,0,0,0,0,0,0,0,0,2,0,128,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\concurrent\ConcurrentException.java,org.apache.commons.lang3.concurrent.ConcurrentException,class,1,20,19,1,3,3,0,1,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,2,11,0,0,0,0,0,0,1,1,0,1,0,0,0,0,61,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter,class,24,36,12,24,112,1,0,58,325,0.90322584,0.1594203,0.20289855,31,3,17,7,5,2,24,0,0,0,13,8,4,9,0,0,11,0,9,764,33,9,14,1,12,9,61,96,26,51,4,0,19,1,357,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventUtils.java,org.apache.commons.lang3.event.EventUtils,class,4,6,2,4,4,1,0,9,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,1,0,5,0,1,2,1,1,0,1,0,72,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,228,0,0,0,0,0,0,0,1,0,1,0,0,3,0,6,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous29,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous28,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous27,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\util\FluentBitSet.java,org.apache.commons.lang3.util.FluentBitSet,class,4,6,2,4,49,1,0,32,0,0.52272725,0.91014796,0.91014796,44,0,44,0,0,0,44,0,0,0,2,1,0,2,0,0,2,0,2,170,43,3,1,0,1,1,2,3,1,3,1,0,0,0,219,17,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous26,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous25,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous35,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous34,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous33,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\TriConsumer.java,org.apache.commons.lang3.function.TriConsumer,interface,4,6,2,4,2,1,0,3,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,3,1,0,0,1,73,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\stream\Streams.java,org.apache.commons.lang3.stream.Streams$FailableStream,innerclass,8,8,0,8,13,1,0,14,0,0.5,0.6969697,0.6969697,12,0,10,0,2,0,12,0,0,0,2,0,0,2,0,0,0,0,5,52,8,0,0,0,0,1,0,3,0,2,1,0,0,0,285,9,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous32,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DateUtilsRoundingTest.java,org.apache.commons.lang3.time.DateUtilsRoundingTest,class,5,6,1,5,26,2,0,12,0,0.83791196,0.72615385,0.9230769,26,0,23,0,3,0,26,0,0,0,10,0,0,0,0,10,0,0,12,377,0,0,0,0,0,138,4,164,14,116,0,0,0,0,167,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous31,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous30,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\MethodInvokersFailableBiFunctionTest.java,org.apache.commons.lang3.function.MethodInvokersFailableBiFunctionTest,class,6,6,0,6,5,3,0,13,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,4,0,3,0,3,0,0,0,3,30,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_10$C_is_1,innerclass,5,5,0,5,4,1,0,8,0,0.0,1.0,1.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0,4,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,18,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_10$C_is_0,innerclass,5,5,0,5,4,1,0,7,0,0.0,1.0,1.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0,4,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,16,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ClassUtilsTest.java,org.apache.commons.lang3.ClassUtilsTest$9Named,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\stream\LangCollectorsTest.java,org.apache.commons.lang3.stream.LangCollectorsTest$Fixture,innerclass,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\AbstractLangTest.java,org.apache.commons.lang3.AbstractLangTest,class,2,134,132,2,1,1,132,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\DurationFormatUtils.java,org.apache.commons.lang3.time.DurationFormatUtils$Token,innerclass,2,2,0,2,15,1,0,10,0,0.5625,0.78571427,1.0,8,1,3,0,0,5,8,0,0,0,4,1,0,4,0,0,2,0,3,50,11,0,4,0,0,1,2,6,0,6,2,0,0,1,88,8,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableToDoubleFunction.java,org.apache.commons.lang3.function.FailableToDoubleFunction,interface,3,5,2,3,2,1,0,0,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,0,0,0,2,1,1,0,2,0,0,0,1,40,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\StopWatch.java,org.apache.commons.lang3.time.StopWatch$State$Anonymous2,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\StopWatch.java,org.apache.commons.lang3.time.StopWatch$State$Anonymous1,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous39,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\CompositeFormat.java,org.apache.commons.lang3.text.CompositeFormat,class,0,0,0,0,6,2,0,4,3,0.6666667,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,3,1,0,3,0,0,3,0,0,24,5,0,0,0,0,0,1,3,0,3,0,0,0,0,102,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous38,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\StopWatch.java,org.apache.commons.lang3.time.StopWatch$State$Anonymous4,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous37,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\time\StopWatch.java,org.apache.commons.lang3.time.StopWatch$State$Anonymous3,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous36,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\CharSequenceUtilsTest.java,org.apache.commons.lang3.CharSequenceUtilsTest,class,11,12,1,11,17,2,0,33,66,0.9166667,0.0,0.0,12,1,8,3,0,1,9,0,0,0,1,1,0,1,0,0,1,0,18,189,1,4,0,0,0,79,73,11,5,10,2,3,3,2,63,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous46,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous45,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\FastDateParserTest.java,org.apache.commons.lang3.time.FastDateParserTest,class,11,13,2,11,67,2,0,72,605,0.9162791,0.2042042,0.527027,43,4,31,6,1,5,37,0,0,0,15,14,0,10,0,5,15,0,45,449,8,9,3,4,1,157,117,118,23,111,4,0,1,4,237,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous44,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous43,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous42,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous41,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest$Anonymous40,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest$MethodDescriptor,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,26,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest$GrandParentObject,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\text\ExtendedMessageFormatTest.java,org.apache.commons.lang3.text.ExtendedMessageFormatTest,class,10,11,1,10,24,5,0,38,78,0.5625,0.3181818,0.3181818,16,0,12,4,0,0,12,0,0,0,1,0,0,1,0,0,1,0,26,243,1,5,2,0,0,103,27,66,10,60,1,0,6,0,147,1,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\CodePointTranslator.java,org.apache.commons.lang3.text.translate.CodePointTranslator,class,2,6,4,2,3,2,3,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,2,2,0,2,0,0,0,0,64,1025,0
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreakerTest.java,org.apache.commons.lang3.concurrent.EventCountCircuitBreakerTest$Anonymous1,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,-1,0
